Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4489121251,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,00,93,
4489121479,000001DC,false,Rx,1,8,6E,04,D4,ED,EC,DC,C8,5D,
4489122261,000001DA,false,Rx,1,8,B9,72,58,00,00,01,00,61,
4489122443,00000120,false,Rx,1,4,00,00,00,00,00,00,00,00,
4489122819,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4489123061,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4489123309,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4489123521,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489131247,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,01,16,
4489131474,000001DC,false,Rx,1,8,6E,04,D4,ED,E1,0C,E1,18,
4489132257,000001DA,false,Rx,1,8,B9,32,58,00,00,01,01,46,
4489132428,00000120,false,Rx,1,4,00,00,01,85,00,00,00,00,
4489132815,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4489133046,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4489133279,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4489133508,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489141254,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,02,1C,
4489141482,000001DC,false,Rx,1,8,6E,04,D4,ED,E5,04,C6,0F,
4489142265,000001DA,false,Rx,1,8,B9,32,58,00,00,01,02,4C,
4489142436,00000120,false,Rx,1,4,00,00,02,8F,00,00,00,00,
4489142812,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4489143054,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4489143287,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4489143516,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489151250,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,03,99,
4489151478,000001DC,false,Rx,1,8,6E,04,D4,ED,E8,C0,C3,B4,
4489152260,000001DA,false,Rx,1,8,B9,72,58,00,00,01,03,6B,
4489152431,00000120,false,Rx,1,4,00,00,03,0A,00,00,00,00,
4489152653,0000055A,false,Rx,1,8,19,36,37,35,55,00,5B,48,
4489152895,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4489153126,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4489153366,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4489153588,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489157357,0000055B,false,Rx,1,8,A4,40,AA,00,DF,C0,12,1A,
4489157596,0000059E,false,Rx,1,8,00,00,0C,76,18,00,00,00,
4489157840,000005BC,false,Rx,1,8,3D,80,F0,64,B0,01,00,32,
4489161246,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,00,93,
4489161474,000001DC,false,Rx,1,8,6E,04,D4,ED,EC,DC,C8,5D,
4489162256,000001DA,false,Rx,1,8,B9,72,58,00,00,01,00,61,
4489162417,00000120,false,Rx,1,4,00,00,04,9B,00,00,00,00,
4489162824,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4489163056,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4489163299,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4489163528,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489171589,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,01,16,
83810,000002A0,false,Tx,1,8,00,08,01,00,00,60,00,00,
4489171818,000001DC,false,Rx,1,8,6E,04,D4,ED,E1,0C,E1,18,
4489172039,0000055B,false,Rx,1,8,6C,C0,AA,00,D4,C0,12,ED,
4489172209,00000120,false,Rx,1,4,00,00,05,1E,00,00,00,00,
4489172441,000001DA,false,Rx,1,8,B9,32,58,00,00,01,01,46,
4489172684,000005BC,false,Rx,1,8,13,40,64,50,90,00,1F,FF,
4489172916,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4489173149,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4489173380,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4489173622,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489175464,000002B5,false,Rx,1,8,F0,00,3D,80,06,C8,00,83,
4489175703,000002B6,false,Rx,1,8,F1,64,87,81,F8,00,82,E9,
4489181245,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,02,1C,
4489181483,000001DC,false,Rx,1,8,6E,04,D4,ED,E5,04,C6,0F,
4489182256,000001DA,false,Rx,1,8,B9,32,58,00,00,01,02,4C,
4489182416,00000120,false,Rx,1,4,00,00,06,14,00,00,00,00,
4489182782,00000390,false,Rx,1,8,24,00,01,02,00,00,00,05,
4489183014,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4489183247,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4489183495,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4489183718,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489187784,00000393,false,Rx,1,8,00,51,00,00,00,00,00,05,
4489191240,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,03,99,
4489191467,000001DC,false,Rx,1,8,6E,04,D4,ED,E8,C0,C3,B4,
4489192250,000001DA,false,Rx,1,8,B9,72,58,00,00,01,03,6B,
4489192421,00000120,false,Rx,1,4,00,00,07,91,00,00,00,00,
4489192818,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4489193050,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4489193297,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4489193520,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489201246,000001DB,false,Rx,1,8,FE,60,BA,0B,26,00,00,93,
4489201473,000001DC,false,Rx,1,8,6E,04,D4,ED,EC,DC,C8,5D,
4489202245,000001DA,false,Rx,1,8,B9,72,58,00,00,01,00,61,
4489202416,00000120,false,Rx,1,4,00,00,08,B3,00,00,00,00,
4489202824,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4489203056,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4489203303,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4489203526,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489211252,000001DB,false,Rx,1,8,FE,60,BA,0A,26,00,01,00,
4489211480,000001DC,false,Rx,1,8,6E,04,D4,ED,E1,0C,E1,18,
4489212252,000001DA,false,Rx,1,8,B9,32,58,00,00,01,01,46,
4489212423,00000120,false,Rx,1,4,00,00,09,36,00,00,00,00,
4489212810,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4489213042,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4489213299,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4489213511,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4489221237,000001DB,false,Rx,1,8,FE,40,BA,0A,26,00,02,5B,
4295080475,000001DC,false,Rx,1,8,6E,04,D4,ED,E5,04,C6,0F,
4295081258,000001DA,false,Rx,1,8,B9,32,58,00,00,01,02,4C,
4295081428,00000120,false,Rx,1,4,00,00,0A,3C,00,00,00,00,
4295081815,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295082049,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295082296,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295082518,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295090235,000001DB,false,Rx,1,8,FE,40,BA,0A,26,00,03,DE,
4295090473,000001DC,false,Rx,1,8,6E,04,D4,ED,E8,C0,C3,B4,
4295091255,000001DA,false,Rx,1,8,B9,72,58,00,00,01,03,6B,
4295091416,00000120,false,Rx,1,4,00,00,0B,B9,00,00,00,00,
4295091824,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295092057,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295092292,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295092515,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295100231,000001DB,false,Rx,1,8,FE,40,BA,0A,26,00,00,D4,
4295100458,000001DC,false,Rx,1,8,6E,04,D4,ED,EC,DC,C8,5D,
4295101263,000001DA,false,Rx,1,8,B9,72,58,00,00,01,00,61,
4295101433,00000120,false,Rx,1,4,00,00,0C,28,00,00,00,00,
4295101819,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295102052,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295102299,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295102521,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295110236,000001DB,false,Rx,1,8,FE,20,BA,0A,26,00,01,A2,
4295110465,000001DC,false,Rx,1,8,6E,04,D4,ED,E1,0C,E1,18,
4295111258,000001DA,false,Rx,1,8,B9,32,58,00,00,01,01,46,
4295111428,00000120,false,Rx,1,4,00,00,0D,AD,00,00,00,00,
4295111649,0000055A,false,Rx,1,8,1A,36,37,35,55,00,5B,48,
4295111892,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295112125,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295112352,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295112585,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295116365,0000055B,false,Rx,1,8,A4,40,AA,00,DF,C0,13,9F,
4295116604,0000059E,false,Rx,1,8,00,00,0C,76,18,00,00,00,
4295116848,000005BC,false,Rx,1,8,3D,80,F0,64,B0,01,00,32,
4295120242,000001DB,false,Rx,1,8,FE,20,BA,0A,26,00,02,A8,
4295120471,000001DC,false,Rx,1,8,6E,04,D4,ED,E5,04,C6,0F,
4295121254,000001DA,false,Rx,1,8,B9,32,58,00,00,01,02,4C,
4295121424,00000120,false,Rx,1,4,00,00,0E,A7,00,00,00,00,
4295121811,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295122054,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295122286,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295122515,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295130577,000001DB,false,Rx,1,8,FE,20,BA,0A,26,00,03,2D,
4295130804,000001DC,false,Rx,1,8,6E,04,D4,ED,E8,C0,C3,B4,
4295131036,0000055B,false,Rx,1,8,6C,C0,AA,00,D4,C0,13,68,
4295131269,000001DA,false,Rx,1,8,B9,72,58,00,00,01,03,6B,
4295131438,00000120,false,Rx,1,4,00,00,0F,22,00,00,00,00,
4295131680,000005BC,false,Rx,1,8,13,40,64,50,90,00,A0,B4,
4295131912,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295132145,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295132387,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295132610,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295134411,000002B5,false,Rx,1,8,00,00,41,C0,09,37,00,BF,
4295134644,000002B6,false,Rx,1,8,01,64,87,81,F8,00,82,19,
4295140471,000001DB,false,Rx,1,8,FE,00,BA,0A,26,00,00,76,
4295140700,000001DC,false,Rx,1,8,6E,04,D4,ED,EC,DC,C8,5D,
4295140942,0000059E,false,Rx,1,8,00,00,0A,11,E8,00,00,00,
4295141185,000005C0,false,Rx,1,8,C0,60,62,FF,72,C8,1F,00,
4295141355,00000120,false,Rx,1,4,00,00,00,00,00,00,00,00,
4295141587,000001DA,false,Rx,1,8,B9,72,58,00,00,01,00,61,
4295141829,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295142072,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295142304,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295142547,00000390,false,Rx,1,8,24,00,01,02,00,00,00,16,
4295142780,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295146875,00000393,false,Rx,1,8,26,51,00,00,00,00,00,1E,
4295150234,000001DB,false,Rx,1,8,FE,00,BA,0A,26,00,01,F3,
4295150463,000001DC,false,Rx,1,8,6E,04,D4,ED,E1,0C,E1,18,
4295151246,000001DA,false,Rx,1,8,B9,32,58,00,00,01,01,46,
4295151416,00000120,false,Rx,1,4,00,00,01,85,00,00,00,00,
4295151813,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295152046,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295152293,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295152504,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
211382,000002A0,false,Tx,1,8,00,10,01,00,00,60,00,00,
4295160275,000001DB,false,Rx,1,8,FE,00,BA,0A,26,00,02,F9,
4295160460,000001DC,false,Rx,1,8,6E,04,D4,ED,E5,04,C6,0F,
4295161246,000001DA,false,Rx,1,8,B9,32,58,00,00,01,02,4C,
4295161416,00000120,false,Rx,1,4,00,00,02,8F,00,00,00,00,
4295161813,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295162046,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295162288,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295162517,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295170231,000001DB,false,Rx,1,8,FD,E0,BA,0A,26,00,03,47,
4295170460,000001DC,false,Rx,1,8,6E,04,D4,ED,E8,C0,C3,B4,
4295171252,000001DA,false,Rx,1,8,B9,72,58,00,00,01,03,6B,
4295171422,00000120,false,Rx,1,4,00,00,03,0A,00,00,00,00,
4295171820,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295172052,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295172288,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295172511,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295180227,000001DB,false,Rx,1,8,FE,00,BA,0A,26,00,00,76,
4295180456,000001DC,false,Rx,1,8,6E,04,D4,ED,EC,DC,C8,5D,
4295181260,000001DA,false,Rx,1,8,B9,72,58,00,00,01,00,61,
4295181429,00000120,false,Rx,1,4,00,00,04,9B,00,00,00,00,
4295181816,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295182049,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295182295,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295182518,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295190224,000001DB,false,Rx,1,8,FD,E0,BA,0A,26,00,01,C8,
4295190453,000001DC,false,Rx,1,8,6E,04,D4,ED,E1,0C,E1,18,
4295191245,000001DA,false,Rx,1,8,B9,32,58,00,00,01,01,46,
4295191415,00000120,false,Rx,1,4,00,00,05,1E,00,00,00,00,
4295191812,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295192045,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295192281,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295192502,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295200230,000001DB,false,Rx,1,8,FE,20,BA,0A,26,00,02,A8,
4295200459,000001DC,false,Rx,1,8,6E,04,D4,ED,E5,04,C6,0F,
4295201252,000001DA,false,Rx,1,8,B9,32,58,00,00,01,02,4C,
4295201421,00000120,false,Rx,1,4,00,00,06,14,00,00,00,00,
4295201808,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295202052,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295202287,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295202520,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295210225,000001DB,false,Rx,1,8,FE,40,BA,0A,26,00,03,DE,
4295210454,000001DC,false,Rx,1,8,6E,04,D4,ED,E8,C0,C3,B4,
4295211258,000001DA,false,Rx,1,8,B9,72,58,00,00,01,03,6B,
4295211417,00000120,false,Rx,1,4,00,00,07,91,00,00,00,00,
4295211649,0000055A,false,Rx,1,8,1F,36,37,35,55,00,5B,48,
4295211892,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295212124,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295212362,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295212584,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295216355,0000055B,false,Rx,1,8,A4,40,AA,00,DF,C0,10,95,
4295216596,0000059E,false,Rx,1,8,00,00,0C,76,18,00,00,00,
4295216838,000005BC,false,Rx,1,8,3D,80,F0,64,B0,01,00,32,
4295220224,000001DB,false,Rx,1,8,FE,60,BA,0A,26,00,00,85,
4295220452,000001DC,false,Rx,1,8,6E,04,D4,ED,EC,DC,C8,5D,
4295221256,000001DA,false,Rx,1,8,B9,72,58,00,00,01,00,61,
4295221425,00000120,false,Rx,1,4,00,00,08,B3,00,00,00,00,
4295221812,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295222056,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295222287,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295222516,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295230566,000001DB,false,Rx,1,8,FE,A0,BA,0A,26,00,01,63,
4295230794,000001DC,false,Rx,1,8,6E,04,D4,ED,E1,0C,E1,18,
4295231026,0000055B,false,Rx,1,8,6C,C0,AA,00,D4,00,10,40,
4295231259,000005BC,false,Rx,1,8,13,40,B5,50,91,01,01,0E,
4295231428,00000120,false,Rx,1,4,00,00,09,36,00,00,00,00,
4295231660,000001DA,false,Rx,1,8,B9,32,58,00,00,01,01,46,
4295231893,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295232124,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295232366,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295232590,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295234411,000002B5,false,Rx,1,8,10,00,32,00,00,00,00,22,
4295234661,000002B6,false,Rx,1,8,10,00,88,01,F8,00,82,E3,
4295240224,000001DB,false,Rx,1,8,FE,C0,BA,0A,26,00,02,9A,
4295240453,000001DC,false,Rx,1,8,6E,04,D4,ED,E5,04,C6,0F,
4295241256,000001DA,false,Rx,1,8,B9,32,58,00,00,01,02,4C,
4295241416,00000120,false,Rx,1,4,00,00,0A,3C,00,00,00,00,
4295241815,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295242047,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295242293,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295242536,00000390,false,Rx,1,8,24,00,01,02,00,00,00,27,
4295242759,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295246976,00000393,false,Rx,1,8,00,51,00,00,00,00,00,27,
4295250220,000001DB,false,Rx,1,8,FF,00,BA,0A,26,00,03,7B,
303579,000002A0,false,Tx,1,8,00,20,01,00,00,60,00,00,
4295250449,000001DC,false,Rx,1,8,6E,04,D4,ED,E8,C0,C3,B4,
4295251252,000001DA,false,Rx,1,8,B9,72,58,00,00,01,03,6B,
4295251422,00000120,false,Rx,1,4,00,00,0B,B9,00,00,00,00,
4295251810,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295252042,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295252365,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295252513,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295260221,000001DB,false,Rx,1,8,FF,20,BA,0A,26,00,00,20,
4295260450,000001DC,false,Rx,1,8,6E,04,D4,ED,EC,DC,C8,5D,
4295261255,000001DA,false,Rx,1,8,B9,72,58,00,00,01,00,61,
4295261424,00000120,false,Rx,1,4,00,00,0C,28,00,00,00,00,
4295261812,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295262054,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295262290,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295262523,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295270220,000001DB,false,Rx,1,8,FF,40,BA,0A,26,00,01,56,
4295270448,000001DC,false,Rx,1,8,6E,04,D4,ED,E1,0C,E1,18,
4295271251,000001DA,false,Rx,1,8,B9,32,58,00,00,01,01,46,
4295271410,00000120,false,Rx,1,4,00,00,0D,AD,00,00,00,00,
4295271809,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295272041,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295272277,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295272498,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295280216,000001DB,false,Rx,1,8,FF,80,BA,0A,26,00,02,3F,
4295280444,000001DC,false,Rx,1,8,6E,04,D4,ED,E5,04,C6,0F,
